created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2026-05-25T18:09:44+00:00,26829,18.00000,28.40000,83.20000,,,,
2026-05-25T18:10:14+00:00,26830,15.00000,28.40000,83.40000,,,,
2026-05-25T18:10:44+00:00,26831,16.00000,28.40000,83.10000,,,,
2026-05-25T18:10:59+00:00,26832,24.00000,28.50000,83.30000,,,,
2026-05-25T18:11:29+00:00,26833,24.00000,28.40000,83.60000,,,,
2026-05-25T18:11:44+00:00,26834,19.00000,28.40000,83.70000,,,,
2026-05-25T18:12:14+00:00,26835,15.00000,28.40000,84.00000,,,,
2026-05-25T18:12:29+00:00,26836,18.00000,28.40000,83.50000,,,,
2026-05-25T18:12:44+00:00,26837,25.00000,28.40000,83.30000,,,,
2026-05-25T18:13:14+00:00,26838,16.00000,28.40000,83.50000,,,,
2026-05-25T18:13:29+00:00,26839,14.00000,28.40000,83.20000,,,,
2026-05-25T18:13:44+00:00,26840,17.00000,28.40000,83.40000,,,,
2026-05-25T18:14:14+00:00,26841,20.00000,28.40000,83.70000,,,,
2026-05-25T18:14:29+00:00,26842,24.00000,28.40000,83.40000,,,,
2026-05-25T18:14:59+00:00,26843,20.00000,28.40000,83.20000,,,,
2026-05-25T18:15:16+00:00,26844,15.00000,28.40000,83.10000,,,,
2026-05-25T18:15:44+00:00,26845,15.00000,28.40000,83.40000,,,,
2026-05-25T18:15:59+00:00,26846,19.00000,28.40000,82.90000,,,,
2026-05-25T18:16:29+00:00,26847,26.00000,28.40000,82.70000,,,,
2026-05-25T18:16:59+00:00,26848,27.00000,28.40000,83.00000,,,,
2026-05-25T18:17:29+00:00,26849,28.00000,28.40000,83.20000,,,,
2026-05-25T18:17:59+00:00,26850,20.00000,28.40000,83.50000,,,,
2026-05-25T18:18:14+00:00,26851,14.00000,28.40000,83.20000,,,,
2026-05-25T18:18:44+00:00,26852,17.00000,28.40000,83.00000,,,,
2026-05-25T18:19:14+00:00,26853,13.00000,28.40000,82.90000,,,,
2026-05-25T18:19:44+00:00,26854,13.00000,28.40000,83.30000,,,,
2026-05-25T18:20:00+00:00,26855,19.00000,28.40000,83.30000,,,,
2026-05-25T18:20:29+00:00,26856,14.00000,28.40000,83.30000,,,,
2026-05-25T18:20:59+00:00,26857,20.00000,28.40000,84.00000,,,,
2026-05-25T18:21:29+00:00,26858,13.00000,28.40000,83.50000,,,,
2026-05-25T18:21:59+00:00,26859,15.00000,28.40000,83.40000,,,,
2026-05-25T18:22:29+00:00,26860,19.00000,28.40000,83.20000,,,,
2026-05-25T18:22:59+00:00,26861,19.00000,28.40000,83.50000,,,,
2026-05-25T18:23:29+00:00,26862,20.00000,28.30000,83.60000,,,,
2026-05-25T18:23:44+00:00,26863,19.00000,28.30000,83.60000,,,,
2026-05-25T18:24:14+00:00,26864,22.00000,28.40000,83.60000,,,,
2026-05-25T18:24:44+00:00,26865,13.00000,28.30000,83.30000,,,,
2026-05-25T18:25:14+00:00,26866,15.00000,28.40000,83.30000,,,,
2026-05-25T18:25:44+00:00,26867,28.00000,28.40000,83.20000,,,,
2026-05-25T18:26:14+00:00,26868,12.00000,28.40000,83.50000,,,,
2026-05-25T18:26:44+00:00,26869,13.00000,28.40000,83.40000,,,,
2026-05-25T18:27:14+00:00,26870,20.00000,28.40000,83.50000,,,,
2026-05-25T18:27:29+00:00,26871,25.00000,28.40000,83.40000,,,,
2026-05-25T18:27:59+00:00,26872,15.00000,28.40000,83.20000,,,,
2026-05-25T18:28:14+00:00,26873,12.00000,28.40000,83.00000,,,,
2026-05-25T18:28:29+00:00,26874,15.00000,28.40000,83.00000,,,,
2026-05-25T18:28:59+00:00,26875,28.00000,28.40000,82.90000,,,,
2026-05-25T18:29:14+00:00,26876,14.00000,28.40000,82.80000,,,,
2026-05-25T18:29:29+00:00,26877,28.00000,28.40000,82.80000,,,,
2026-05-25T18:29:59+00:00,26878,13.00000,28.40000,82.80000,,,,
2026-05-25T18:30:14+00:00,26879,16.00000,28.40000,82.60000,,,,
2026-05-25T18:30:30+00:00,26880,14.00000,28.40000,82.60000,,,,
2026-05-25T18:30:59+00:00,26881,29.00000,28.40000,82.60000,,,,
2026-05-25T18:31:14+00:00,26882,14.00000,28.30000,82.60000,,,,
2026-05-25T18:31:44+00:00,26883,20.00000,28.30000,82.60000,,,,
2026-05-25T18:32:14+00:00,26884,15.00000,28.30000,83.20000,,,,
2026-05-25T18:32:29+00:00,26885,14.00000,28.30000,83.30000,,,,
2026-05-25T18:32:59+00:00,26886,15.00000,28.30000,82.80000,,,,
2026-05-25T18:33:14+00:00,26887,15.00000,28.40000,83.30000,,,,
2026-05-25T18:33:29+00:00,26888,15.00000,28.30000,82.80000,,,,
2026-05-25T18:33:45+00:00,26889,27.00000,28.40000,82.90000,,,,
2026-05-25T18:34:14+00:00,26890,14.00000,28.30000,82.60000,,,,
2026-05-25T18:34:29+00:00,26891,20.00000,28.40000,82.70000,,,,
2026-05-25T18:34:59+00:00,26892,16.00000,28.30000,82.80000,,,,
2026-05-25T18:35:29+00:00,26893,20.00000,28.40000,82.80000,,,,
2026-05-25T18:35:44+00:00,26894,20.00000,28.30000,83.00000,,,,
2026-05-25T18:36:15+00:00,26895,20.00000,28.30000,83.10000,,,,
2026-05-25T18:36:44+00:00,26896,15.00000,28.30000,83.00000,,,,
2026-05-25T18:37:14+00:00,26897,14.00000,28.40000,83.50000,,,,
2026-05-25T18:37:44+00:00,26898,25.00000,28.40000,83.10000,,,,
2026-05-25T18:38:14+00:00,26899,16.00000,28.40000,83.00000,,,,
2026-05-25T18:38:44+00:00,26900,17.00000,28.40000,83.20000,,,,
2026-05-25T18:39:14+00:00,26901,21.00000,28.30000,82.90000,,,,
2026-05-25T18:39:30+00:00,26902,15.00000,28.40000,83.40000,,,,
2026-05-25T18:39:59+00:00,26903,15.00000,28.40000,83.30000,,,,
2026-05-25T18:40:29+00:00,26904,15.00000,28.40000,83.10000,,,,
2026-05-25T18:40:44+00:00,26905,14.00000,28.40000,83.00000,,,,
2026-05-25T18:40:59+00:00,26906,19.00000,28.40000,83.40000,,,,
2026-05-25T18:41:29+00:00,26907,14.00000,28.40000,83.50000,,,,
2026-05-25T18:41:59+00:00,26908,19.00000,28.40000,83.10000,,,,
2026-05-25T18:42:29+00:00,26909,24.00000,28.40000,83.00000,,,,
2026-05-25T18:42:59+00:00,26910,13.00000,28.40000,83.10000,,,,
2026-05-25T18:43:14+00:00,26911,18.00000,28.40000,83.00000,,,,
2026-05-25T18:43:44+00:00,26912,13.00000,28.40000,83.00000,,,,
2026-05-25T18:44:14+00:00,26913,18.00000,28.40000,83.30000,,,,
2026-05-25T18:44:44+00:00,26914,15.00000,28.40000,83.40000,,,,
2026-05-25T18:45:14+00:00,26915,16.00000,28.40000,83.30000,,,,
2026-05-25T18:45:44+00:00,26916,29.00000,28.40000,83.80000,,,,
2026-05-25T18:46:14+00:00,26917,26.00000,28.40000,83.50000,,,,
2026-05-25T18:46:44+00:00,26918,18.00000,28.40000,83.10000,,,,
2026-05-25T18:46:59+00:00,26919,12.00000,28.40000,82.90000,,,,
2026-05-25T18:47:29+00:00,26920,13.00000,28.40000,82.80000,,,,
2026-05-25T18:47:47+00:00,26921,12.00000,28.40000,82.80000,,,,
2026-05-25T18:48:14+00:00,26922,24.00000,28.40000,82.90000,,,,
2026-05-25T18:48:30+00:00,26923,17.00000,28.40000,83.00000,,,,
2026-05-25T18:49:00+00:00,26924,20.00000,28.40000,83.30000,,,,
2026-05-25T18:49:15+00:00,26925,20.00000,28.30000,83.70000,,,,
2026-05-25T18:49:31+00:00,26926,20.00000,28.40000,83.30000,,,,
2026-05-25T18:50:00+00:00,26927,16.00000,28.40000,83.00000,,,,
2026-05-25T18:50:31+00:00,26928,15.00000,28.40000,82.90000,,,,
2026-05-25T18:51:00+00:00,26929,19.00000,28.40000,83.00000,,,,
2026-05-25T18:51:15+00:00,26930,13.00000,28.40000,83.00000,,,,
2026-05-25T18:51:30+00:00,26931,15.00000,28.30000,83.10000,,,,
2026-05-25T18:51:45+00:00,26932,14.00000,28.40000,83.10000,,,,
2026-05-25T18:52:15+00:00,26933,14.00000,28.40000,83.20000,,,,
2026-05-25T18:52:45+00:00,26934,17.00000,28.40000,83.20000,,,,
2026-05-25T18:53:15+00:00,26935,17.00000,28.40000,83.40000,,,,
2026-05-25T18:53:30+00:00,26936,18.00000,28.40000,83.30000,,,,
2026-05-25T18:54:00+00:00,26937,18.00000,28.40000,83.30000,,,,
2026-05-25T18:54:30+00:00,26938,15.00000,28.40000,83.20000,,,,
2026-05-25T18:55:00+00:00,26939,22.00000,28.40000,83.20000,,,,
2026-05-25T18:55:30+00:00,26940,13.00000,28.40000,83.10000,,,,
2026-05-25T18:56:00+00:00,26941,17.00000,28.30000,83.30000,,,,
2026-05-25T18:56:15+00:00,26942,14.00000,28.30000,83.30000,,,,
2026-05-25T18:56:45+00:00,26943,20.00000,28.40000,83.20000,,,,
2026-05-25T18:57:15+00:00,26944,14.00000,28.30000,83.20000,,,,
2026-05-25T18:57:45+00:00,26945,18.00000,28.30000,83.20000,,,,
2026-05-25T18:58:15+00:00,26946,18.00000,28.30000,83.20000,,,,
2026-05-25T18:58:45+00:00,26947,25.00000,28.30000,83.20000,,,,
2026-05-25T18:59:15+00:00,26948,27.00000,28.30000,83.20000,,,,
2026-05-25T18:59:45+00:00,26949,25.00000,28.30000,83.20000,,,,
2026-05-25T19:00:15+00:00,26950,22.00000,28.30000,83.10000,,,,
2026-05-25T19:00:45+00:00,26951,20.00000,28.30000,83.30000,,,,
2026-05-25T19:01:15+00:00,26952,12.00000,28.30000,83.20000,,,,
2026-05-25T19:01:30+00:00,26953,15.00000,28.30000,83.20000,,,,
2026-05-25T19:01:45+00:00,26954,13.00000,28.30000,83.20000,,,,
2026-05-25T19:02:15+00:00,26955,13.00000,28.30000,83.10000,,,,
2026-05-25T19:02:30+00:00,26956,13.00000,28.30000,83.20000,,,,
2026-05-25T19:02:45+00:00,26957,19.00000,28.30000,83.20000,,,,
2026-05-25T19:03:15+00:00,26958,15.00000,28.30000,83.20000,,,,
2026-05-25T19:03:45+00:00,26959,13.00000,28.20000,83.10000,,,,
2026-05-25T19:04:15+00:00,26960,20.00000,28.30000,83.10000,,,,
2026-05-25T19:04:45+00:00,26961,14.00000,28.30000,83.00000,,,,
2026-05-25T19:05:00+00:00,26962,16.00000,28.30000,83.10000,,,,
2026-05-25T19:05:30+00:00,26963,27.00000,28.30000,83.10000,,,,
2026-05-25T19:05:45+00:00,26964,29.00000,28.30000,82.90000,,,,
2026-05-25T19:06:00+00:00,26965,15.00000,28.30000,83.00000,,,,
2026-05-25T19:06:30+00:00,26966,12.00000,28.30000,83.10000,,,,
2026-05-25T19:07:00+00:00,26967,13.00000,28.30000,83.00000,,,,
2026-05-25T19:07:30+00:00,26968,18.00000,28.30000,83.00000,,,,
2026-05-25T19:08:00+00:00,26969,20.00000,28.30000,83.00000,,,,
2026-05-25T19:08:30+00:00,26970,22.00000,28.30000,83.00000,,,,
2026-05-25T19:08:45+00:00,26971,20.00000,28.30000,83.00000,,,,
2026-05-25T19:09:15+00:00,26972,14.00000,28.30000,82.80000,,,,
2026-05-25T19:09:30+00:00,26973,19.00000,28.30000,82.80000,,,,
2026-05-25T19:10:00+00:00,26974,15.00000,28.30000,82.80000,,,,
2026-05-25T19:10:15+00:00,26975,20.00000,28.30000,82.80000,,,,
2026-05-25T19:10:45+00:00,26976,17.00000,28.30000,82.80000,,,,
2026-05-25T19:11:00+00:00,26977,20.00000,28.30000,82.80000,,,,
2026-05-25T19:11:15+00:00,26978,18.00000,28.30000,82.80000,,,,
2026-05-25T19:11:30+00:00,26979,19.00000,28.30000,83.00000,,,,
2026-05-25T19:12:00+00:00,26980,18.00000,28.30000,82.90000,,,,
2026-05-25T19:12:15+00:00,26981,17.00000,28.30000,82.80000,,,,
2026-05-25T19:12:30+00:00,26982,20.00000,28.30000,82.80000,,,,
2026-05-25T19:13:00+00:00,26983,13.00000,28.30000,83.20000,,,,
2026-05-25T19:13:30+00:00,26984,29.00000,28.30000,83.50000,,,,
2026-05-25T19:14:00+00:00,26985,13.00000,28.30000,83.40000,,,,
2026-05-25T19:14:30+00:00,26986,13.00000,28.30000,83.50000,,,,
2026-05-25T19:15:00+00:00,26987,17.00000,28.30000,83.30000,,,,
2026-05-25T19:15:15+00:00,26988,12.00000,28.30000,83.20000,,,,
2026-05-25T19:15:45+00:00,26989,29.00000,28.30000,83.80000,,,,
2026-05-25T19:16:00+00:00,26990,14.00000,28.30000,83.70000,,,,
2026-05-25T19:16:15+00:00,26991,26.00000,28.30000,83.30000,,,,
2026-05-25T19:16:45+00:00,26992,29.00000,28.30000,83.10000,,,,
2026-05-25T19:17:15+00:00,26993,27.00000,28.30000,83.50000,,,,
2026-05-25T19:17:45+00:00,26994,21.00000,28.30000,83.30000,,,,
2026-05-25T19:18:15+00:00,26995,17.00000,28.30000,83.00000,,,,
2026-05-25T19:18:45+00:00,26996,17.00000,28.30000,83.40000,,,,
2026-05-25T19:19:00+00:00,26997,18.00000,28.30000,83.30000,,,,
2026-05-25T19:19:15+00:00,26998,23.00000,28.30000,83.40000,,,,
2026-05-25T19:19:45+00:00,26999,18.00000,28.30000,83.30000,,,,
2026-05-25T19:20:15+00:00,27000,13.00000,28.30000,83.60000,,,,
2026-05-25T19:20:30+00:00,27001,15.00000,28.30000,83.30000,,,,
2026-05-25T19:21:00+00:00,27002,23.00000,28.30000,83.50000,,,,
2026-05-25T19:21:30+00:00,27003,20.00000,28.30000,83.20000,,,,
2026-05-25T19:22:00+00:00,27004,27.00000,28.30000,83.10000,,,,
2026-05-25T19:22:15+00:00,27005,25.00000,28.30000,83.30000,,,,
2026-05-25T19:22:46+00:00,27006,18.00000,28.30000,83.50000,,,,
2026-05-25T19:23:15+00:00,27007,13.00000,28.30000,83.00000,,,,
2026-05-25T19:23:30+00:00,27008,13.00000,28.30000,83.00000,,,,
2026-05-25T19:23:45+00:00,27009,19.00000,28.40000,82.90000,,,,
2026-05-25T19:24:15+00:00,27010,14.00000,28.30000,83.00000,,,,
2026-05-25T19:24:45+00:00,27011,20.00000,28.30000,82.80000,,,,
2026-05-25T19:25:15+00:00,27012,13.00000,28.30000,82.90000,,,,
2026-05-25T19:25:45+00:00,27013,16.00000,28.30000,82.80000,,,,
2026-05-25T19:26:00+00:00,27014,14.00000,28.30000,82.80000,,,,
2026-05-25T19:26:30+00:00,27015,19.00000,28.30000,83.00000,,,,
2026-05-25T19:26:45+00:00,27016,29.00000,28.30000,82.90000,,,,
2026-05-25T19:27:00+00:00,27017,21.00000,28.30000,83.40000,,,,
2026-05-25T19:27:30+00:00,27018,18.00000,28.30000,83.20000,,,,
2026-05-25T19:28:00+00:00,27019,14.00000,28.30000,83.20000,,,,
2026-05-25T19:28:15+00:00,27020,27.00000,28.40000,83.10000,,,,
2026-05-25T19:28:45+00:00,27021,14.00000,28.30000,83.20000,,,,
2026-05-25T19:29:00+00:00,27022,18.00000,28.30000,83.00000,,,,
2026-05-25T19:29:30+00:00,27023,15.00000,28.30000,82.70000,,,,
2026-05-25T19:30:00+00:00,27024,20.00000,28.30000,83.30000,,,,
2026-05-25T19:30:15+00:00,27025,23.00000,28.30000,82.90000,,,,
2026-05-25T19:30:45+00:00,27026,15.00000,28.30000,82.80000,,,,
2026-05-25T19:31:00+00:00,27027,13.00000,28.30000,82.80000,,,,
2026-05-25T19:31:15+00:00,27028,22.00000,28.30000,82.90000,,,,
2026-05-25T19:31:45+00:00,27029,17.00000,28.30000,83.00000,,,,
2026-05-25T19:32:15+00:00,27030,24.00000,28.30000,82.90000,,,,
2026-05-25T19:32:31+00:00,27031,17.00000,28.30000,83.10000,,,,
2026-05-25T19:33:01+00:00,27032,29.00000,28.30000,83.40000,,,,
2026-05-25T19:33:31+00:00,27033,24.00000,28.30000,83.10000,,,,
2026-05-25T19:34:01+00:00,27034,17.00000,28.30000,83.00000,,,,
2026-05-25T19:34:31+00:00,27035,26.00000,28.30000,83.30000,,,,
2026-05-25T19:34:46+00:00,27036,29.00000,28.30000,83.20000,,,,
2026-05-25T19:35:01+00:00,27037,13.00000,28.30000,83.20000,,,,
2026-05-25T19:35:31+00:00,27038,20.00000,28.30000,83.00000,,,,
2026-05-25T19:35:46+00:00,27039,14.00000,28.30000,82.90000,,,,
2026-05-25T19:36:01+00:00,27040,12.00000,28.30000,82.90000,,,,
2026-05-25T19:36:31+00:00,27041,21.00000,28.30000,83.10000,,,,
2026-05-25T19:37:01+00:00,27042,17.00000,28.30000,82.90000,,,,
2026-05-25T19:37:31+00:00,27043,14.00000,28.30000,83.00000,,,,
2026-05-25T19:38:01+00:00,27044,15.00000,28.30000,82.90000,,,,
2026-05-25T19:38:31+00:00,27045,14.00000,28.30000,83.00000,,,,
2026-05-25T19:38:46+00:00,27046,15.00000,28.30000,82.90000,,,,
2026-05-25T19:39:16+00:00,27047,15.00000,28.30000,82.80000,,,,
2026-05-25T19:39:31+00:00,27048,15.00000,28.30000,82.90000,,,,
2026-05-25T19:39:46+00:00,27049,27.00000,28.30000,82.80000,,,,
2026-05-25T19:40:16+00:00,27050,17.00000,28.30000,82.90000,,,,
2026-05-25T19:40:46+00:00,27051,18.00000,28.30000,83.00000,,,,
2026-05-25T19:41:01+00:00,27052,14.00000,28.30000,83.00000,,,,
2026-05-25T19:41:31+00:00,27053,20.00000,28.30000,83.30000,,,,
2026-05-25T19:41:46+00:00,27054,14.00000,28.30000,83.10000,,,,
2026-05-25T19:42:01+00:00,27055,17.00000,28.30000,83.10000,,,,
2026-05-25T19:42:31+00:00,27056,15.00000,28.30000,83.10000,,,,
2026-05-25T19:43:01+00:00,27057,13.00000,28.30000,83.20000,,,,
2026-05-25T19:43:31+00:00,27058,14.00000,28.30000,83.20000,,,,
2026-05-25T19:43:46+00:00,27059,13.00000,28.30000,83.50000,,,,
2026-05-25T19:44:17+00:00,27060,15.00000,28.30000,83.70000,,,,
2026-05-25T19:44:46+00:00,27061,23.00000,28.40000,83.60000,,,,
2026-05-25T19:45:01+00:00,27062,27.00000,28.40000,83.50000,,,,
2026-05-25T19:45:31+00:00,27063,15.00000,28.30000,83.70000,,,,
2026-05-25T19:46:04+00:00,27064,19.00000,28.30000,83.70000,,,,
2026-05-25T19:46:31+00:00,27065,14.00000,28.40000,83.50000,,,,
2026-05-25T19:46:46+00:00,27066,15.00000,28.40000,83.40000,,,,
2026-05-25T19:47:16+00:00,27067,13.00000,28.40000,83.70000,,,,
2026-05-25T19:47:46+00:00,27068,24.00000,28.40000,83.40000,,,,
2026-05-25T19:48:16+00:00,27069,15.00000,28.30000,83.70000,,,,
2026-05-25T19:48:46+00:00,27070,24.00000,28.30000,84.20000,,,,
2026-05-25T19:49:16+00:00,27071,18.00000,28.30000,84.00000,,,,
2026-05-25T19:49:31+00:00,27072,20.00000,28.40000,84.20000,,,,
2026-05-25T19:50:01+00:00,27073,29.00000,28.30000,84.00000,,,,
2026-05-25T19:50:31+00:00,27074,28.00000,28.30000,83.60000,,,,
2026-05-25T19:51:01+00:00,27075,28.00000,28.30000,83.10000,,,,
2026-05-25T19:51:31+00:00,27076,28.00000,28.30000,83.20000,,,,
2026-05-25T19:51:46+00:00,27077,23.00000,28.30000,83.20000,,,,
2026-05-25T19:52:16+00:00,27078,20.00000,28.30000,83.90000,,,,
2026-05-25T19:52:31+00:00,27079,24.00000,28.30000,84.00000,,,,
2026-05-25T19:53:01+00:00,27080,14.00000,28.30000,83.80000,,,,
2026-05-25T19:53:16+00:00,27081,19.00000,28.30000,83.50000,,,,
2026-05-25T19:53:46+00:00,27082,24.00000,28.30000,83.20000,,,,
2026-05-25T19:54:01+00:00,27083,15.00000,28.30000,83.10000,,,,
2026-05-25T19:54:31+00:00,27084,18.00000,28.30000,83.00000,,,,
2026-05-25T19:54:46+00:00,27085,13.00000,28.30000,83.00000,,,,
2026-05-25T19:55:01+00:00,27086,19.00000,28.30000,83.00000,,,,
2026-05-25T19:55:31+00:00,27087,13.00000,28.30000,83.10000,,,,
2026-05-25T19:55:46+00:00,27088,13.00000,28.30000,83.00000,,,,
2026-05-25T19:56:16+00:00,27089,22.00000,28.30000,83.00000,,,,
2026-05-25T19:56:46+00:00,27090,16.00000,28.30000,83.10000,,,,
2026-05-25T19:57:16+00:00,27091,17.00000,28.30000,83.10000,,,,
2026-05-25T19:57:31+00:00,27092,18.00000,28.30000,82.90000,,,,
2026-05-25T19:57:47+00:00,27093,15.00000,28.30000,83.00000,,,,
2026-05-25T19:58:16+00:00,27094,16.00000,28.30000,83.00000,,,,
2026-05-25T19:58:31+00:00,27095,14.00000,28.30000,83.10000,,,,
2026-05-25T19:59:02+00:00,27096,15.00000,28.30000,83.50000,,,,
2026-05-25T19:59:31+00:00,27097,18.00000,28.30000,83.30000,,,,
2026-05-25T20:00:01+00:00,27098,19.00000,28.30000,83.30000,,,,
2026-05-25T20:00:16+00:00,27099,14.00000,28.30000,83.30000,,,,
2026-05-25T20:00:46+00:00,27100,18.00000,28.30000,83.20000,,,,
2026-05-25T20:01:16+00:00,27101,16.00000,28.30000,83.20000,,,,
2026-05-25T20:01:31+00:00,27102,15.00000,28.30000,83.10000,,,,
2026-05-25T20:02:01+00:00,27103,19.00000,28.30000,83.10000,,,,
2026-05-25T20:02:31+00:00,27104,20.00000,28.30000,83.30000,,,,
2026-05-25T20:02:46+00:00,27105,21.00000,28.30000,83.10000,,,,
2026-05-25T20:03:17+00:00,27106,16.00000,28.30000,83.00000,,,,
2026-05-25T20:03:46+00:00,27107,13.00000,28.30000,83.00000,,,,
2026-05-25T20:04:01+00:00,27108,26.00000,28.30000,83.00000,,,,
2026-05-25T20:04:31+00:00,27109,17.00000,28.30000,83.00000,,,,
2026-05-25T20:05:01+00:00,27110,13.00000,28.30000,83.20000,,,,
2026-05-25T20:05:16+00:00,27111,12.00000,28.30000,83.20000,,,,
2026-05-25T20:05:31+00:00,27112,20.00000,28.40000,83.30000,,,,
2026-05-25T20:06:01+00:00,27113,20.00000,28.30000,83.40000,,,,
2026-05-25T20:06:31+00:00,27114,13.00000,28.30000,83.20000,,,,
2026-05-25T20:07:01+00:00,27115,20.00000,28.30000,83.30000,,,,
2026-05-25T20:07:31+00:00,27116,15.00000,28.30000,83.40000,,,,
2026-05-25T20:08:01+00:00,27117,20.00000,28.40000,83.50000,,,,
2026-05-25T20:08:17+00:00,27118,23.00000,28.40000,83.50000,,,,
2026-05-25T20:08:46+00:00,27119,14.00000,28.40000,83.70000,,,,
2026-05-25T20:09:16+00:00,27120,15.00000,28.30000,83.40000,,,,
2026-05-25T20:09:46+00:00,27121,16.00000,28.30000,83.20000,,,,
2026-05-25T20:10:02+00:00,27122,28.00000,28.30000,83.20000,,,,
2026-05-25T20:10:32+00:00,27123,15.00000,28.40000,83.60000,,,,
2026-05-25T20:11:01+00:00,27124,16.00000,28.30000,83.30000,,,,
2026-05-25T20:11:16+00:00,27125,29.00000,28.40000,83.00000,,,,
2026-05-25T20:11:31+00:00,27126,20.00000,28.40000,83.20000,,,,
2026-05-25T20:12:01+00:00,27127,15.00000,28.30000,83.30000,,,,
2026-05-25T20:12:31+00:00,27128,14.00000,28.40000,83.50000,,,,
2026-05-25T20:13:01+00:00,27129,20.00000,28.30000,83.10000,,,,
2026-05-25T20:13:31+00:00,27130,20.00000,28.40000,83.40000,,,,
2026-05-25T20:13:46+00:00,27131,20.00000,28.30000,83.30000,,,,
2026-05-25T20:14:16+00:00,27132,18.00000,28.40000,83.50000,,,,
2026-05-25T20:14:46+00:00,27133,18.00000,28.40000,83.10000,,,,
2026-05-25T20:15:16+00:00,27134,14.00000,28.30000,83.30000,,,,
2026-05-25T20:15:46+00:00,27135,25.00000,28.40000,83.20000,,,,
2026-05-25T20:16:02+00:00,27136,12.00000,28.40000,83.20000,,,,
2026-05-25T20:16:31+00:00,27137,13.00000,28.40000,83.20000,,,,
2026-05-25T20:16:46+00:00,27138,24.00000,28.40000,83.40000,,,,
2026-05-25T20:17:17+00:00,27139,13.00000,28.40000,83.40000,,,,
2026-05-25T20:17:46+00:00,27140,15.00000,28.40000,83.30000,,,,
2026-05-25T20:18:02+00:00,27141,14.00000,28.40000,83.20000,,,,
2026-05-25T20:18:17+00:00,27142,18.00000,28.40000,83.30000,,,,
2026-05-25T20:18:46+00:00,27143,20.00000,28.40000,83.20000,,,,
2026-05-25T20:19:02+00:00,27144,13.00000,28.40000,83.10000,,,,
2026-05-25T20:19:18+00:00,27145,15.00000,28.40000,83.30000,,,,
2026-05-25T20:19:47+00:00,27146,29.00000,28.40000,83.30000,,,,
2026-05-25T20:20:17+00:00,27147,18.00000,28.40000,83.20000,,,,
2026-05-25T20:20:32+00:00,27148,13.00000,28.30000,83.10000,,,,
2026-05-25T20:21:02+00:00,27149,20.00000,28.30000,83.50000,,,,
2026-05-25T20:21:17+00:00,27150,28.00000,28.30000,83.50000,,,,
2026-05-25T20:21:47+00:00,27151,14.00000,28.30000,83.30000,,,,
2026-05-25T20:22:17+00:00,27152,20.00000,28.30000,83.10000,,,,
2026-05-25T20:22:47+00:00,27153,18.00000,28.30000,83.10000,,,,
2026-05-25T20:23:02+00:00,27154,19.00000,28.40000,83.10000,,,,
2026-05-25T20:23:18+00:00,27155,15.00000,28.30000,83.00000,,,,
2026-05-25T20:23:47+00:00,27156,21.00000,28.30000,83.00000,,,,
2026-05-25T20:24:02+00:00,27157,20.00000,28.30000,83.10000,,,,
2026-05-25T20:24:32+00:00,27158,27.00000,28.30000,83.00000,,,,
2026-05-25T20:25:02+00:00,27159,13.00000,28.30000,83.30000,,,,
2026-05-25T20:25:17+00:00,27160,23.00000,28.40000,83.30000,,,,
2026-05-25T20:25:47+00:00,27161,20.00000,28.30000,83.30000,,,,
2026-05-25T20:26:17+00:00,27162,13.00000,28.30000,83.40000,,,,
2026-05-25T20:26:47+00:00,27163,21.00000,28.30000,83.50000,,,,
2026-05-25T20:27:02+00:00,27164,20.00000,28.40000,83.30000,,,,
2026-05-25T20:27:32+00:00,27165,18.00000,28.30000,83.20000,,,,
2026-05-25T20:27:47+00:00,27166,12.00000,28.30000,83.20000,,,,
2026-05-25T20:28:17+00:00,27167,21.00000,28.40000,83.10000,,,,
2026-05-25T20:28:47+00:00,27168,14.00000,28.40000,83.10000,,,,
2026-05-25T20:29:17+00:00,27169,19.00000,28.30000,83.10000,,,,
2026-05-25T20:29:47+00:00,27170,17.00000,28.30000,83.00000,,,,
2026-05-25T20:30:17+00:00,27171,13.00000,28.40000,83.30000,,,,
2026-05-25T20:30:47+00:00,27172,15.00000,28.30000,83.50000,,,,
2026-05-25T20:31:02+00:00,27173,13.00000,28.30000,83.30000,,,,
2026-05-25T20:31:17+00:00,27174,14.00000,28.30000,83.30000,,,,
2026-05-25T20:31:47+00:00,27175,28.00000,28.30000,83.50000,,,,
2026-05-25T20:32:02+00:00,27176,15.00000,28.30000,83.30000,,,,
2026-05-25T20:32:32+00:00,27177,19.00000,28.30000,83.10000,,,,
2026-05-25T20:32:47+00:00,27178,27.00000,28.30000,83.00000,,,,
2026-05-25T20:33:17+00:00,27179,19.00000,28.30000,83.00000,,,,
2026-05-25T20:33:47+00:00,27180,18.00000,28.30000,82.80000,,,,
2026-05-25T20:34:17+00:00,27181,20.00000,28.30000,82.70000,,,,
2026-05-25T20:34:32+00:00,27182,15.00000,28.30000,82.80000,,,,
2026-05-25T20:35:02+00:00,27183,14.00000,28.30000,83.30000,,,,
2026-05-25T20:35:17+00:00,27184,14.00000,28.30000,83.00000,,,,
2026-05-25T20:35:32+00:00,27185,22.00000,28.30000,83.10000,,,,
2026-05-25T20:36:02+00:00,27186,14.00000,28.30000,83.80000,,,,
